split_a,path_a,split_b,path_b,distance,same_class
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-24.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-55__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic120604.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-flat-22.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060423.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-10.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060424.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-5FU-33.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05Atopic12060425.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-foot-97.jpeg,5,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicDerm11031.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-106.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopic110705.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-159.jpeg,5,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicAdult1118051.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-48.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicFeet0801052.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicFeet0823041.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-15.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicKnee0801051.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\skin-tags-polyps-66.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\3Eczema3-300.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-24.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2539__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDBd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\le-cheeks__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Lupus\2541__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-13.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\SkinCancer\102.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0029915.jpg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\SkinCancer\55.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\malignant-melanoma-183.jpeg,5,1
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-89.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-176.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-96.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3744__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Warts\genital-warts-48.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-asteatotic-46.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-1-53__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-78__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-open-comedo-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-48.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-pustular-26.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\neurofibromas-16.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\475__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\erythema-nodosum-15.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_1995_4080_695.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1074_322_174.png,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2039_4290_273.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1094_381_85.png,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\actinic-keratosis-face-58.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images131.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\images204.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\BCC-Superficial_WEB-20130715024338198.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\images262.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-38.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\20SebNevus0216.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_223_1068_246.png,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\accessory-nipple-7.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-12.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-91.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_655_926_447.png,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\epidermal-cyst-141.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-6.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\keratoacanthoma-167.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\sle-58__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\porokeratosis-70.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-71.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\sebaceous-hyperplasia-94.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\sebaceous-hyperplasia-95.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\05atopic0411055.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-face-4.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-nummular-17.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-20.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-nummular-187.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hand-4.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-nummular-88.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-89.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Lupus\2574__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-20.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Lupus\lupus-acute-54.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Lupus\lupus-acute-32.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-aldara-1.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1421_1464_297.png,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-lesion-137.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keratoacanthoma-123.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-55.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\melanoma-mimic-12.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\ctcl-110.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\interstitial-granulomatous-dermatitis-16.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\ctcl-8.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-79.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\erythema-multiforme-143.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-71.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\vasculitis-86.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-85.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-flat-21.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-periungual-9.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-closed-comedo-28.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-6.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-42__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-27.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05AtopicDerm0112042.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2061_4395_587.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1739_3261_325.png,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2081_4488_57.png,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\PAT_1547_1876_839.png,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\20SebNevus0216.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\20SebNevus02161.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\accessory-nipple-7.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\07GiantComedone.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\epidermal-cyst-141.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-cystic-18.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-fingertips-84.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-13.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-foot-67.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Acne\acne-closed-comedo-11.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-nummular-187.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopic110705.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\erythema-multiforme-95.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-96.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\erythema-nodosum-33.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Vasculitis\erythema-multiforme-99.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\interstitial-granulomatous-dermatitis-8.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Eczema\05atopicDerm040405ok.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\pyoderma-gangrenosum-1.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-68.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-digitate-13.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Benign_tumors\dermatofibroma-68.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-flat-34.jpeg,valid,C:\Users\raghu\datasets\skin\SkinDisease\valid\Actinic_Keratosis\474__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\157__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-5-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\457__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2008_4126_489.png,test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-31.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_2050_4350_36.png,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\connective-tissue-nevus-1.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\actinic-keratosis-face-15.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\actinic-keratosis-lesion-5.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\actinicKeratosisSolarKeratosis_51768_lg.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-42__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\20SebNevus0216.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-105.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-15.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Actinic_Keratosis\PAT_1993_4076_174.png,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\epidermal-cyst-106.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-superficial-31.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-areola-6.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\dermatofibroma-58.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-foot-25.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Acne\acne-face-1-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\eczema-foot-69.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Eczema\05AtopicPop.jpeg,5,1
test,C:\Users\raghu\datasets\skin\SkinDisease\test\SkinCancer\basal-cell-carcinoma-face-29.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\connective-tissue-nevus-1.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Vasculitis\pyoderma-gangrenosum-1.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\20EpidermCystRuptured1.jpeg,5,0
test,C:\Users\raghu\datasets\skin\SkinDisease\test\Warts\warts-digitate-23.jpeg,test,C:\Users\raghu\datasets\skin\SkinDisease\test\Benign_tumors\20EpidermCystRuptured1.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-102.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-150.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-107.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\keloids-54.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-131.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_468_4775_268.png,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-85.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-hand-13.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-cystic-92.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\basal-cell-carcinoma-superficial-40.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-excoriated-21.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-excoriated-22.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-1-37__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-nevus-7.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-1-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3751__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-11-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\leiomyomata-1.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_230_350_872.png,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-2-34__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-43__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-3-17__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\porokeratosis-5.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-52__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-nummular-198.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-face-71__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-104.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-infantile-13.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-infantile-2.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-28.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\vasculitis-49.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-38.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-subacute-93.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-open-comedo-56.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\SkinCancer\ctcl-62.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-3.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-47.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-30.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-139.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-34.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-47.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-38.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-41.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-23.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-50.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Eczema\eczema-impetiginized-7.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-52.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Acne\acne-pustular-47.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3735__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-11.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3745__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Vasculitis\schamberg-disease-71.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0024763.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0031228.jpg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0027884.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\3741__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0028619.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0030586.jpg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0033866.jpg,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\ISIC_0029141.jpg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1074_322_242.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\actinic-keratosis-horn-17.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1074_322_662.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1309_1096_393.png,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1094_381_355.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\epidermal-cyst-108.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1247_852_178.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images80.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1255_876_939.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Benign_tumors\dermatofibroma-115.jpeg,5,0
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_1267_912_371.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\images139.jpeg,5,1
train,C:\Users\raghu\datasets\skin\SkinDisease\train\Actinic_Keratosis\PAT_126_190_376.png,train,C:\Users\raghu\datasets\skin\SkinDisease\train\Warts\warts-common-41.jpeg,5,0
